refOTU designation,A1,A2a,A2b,A2c,A3a,A3b,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5
V3_Roseburia_refOTU_194,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
V3_Roseburia_refOTU_195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
V3_Roseburia_refOTU_196,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_197,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_198,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_199,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_200,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_201,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_202,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_203,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
V3_Roseburia_refOTU_205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
V3_Roseburia_refOTU_206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
V3_Roseburia_refOTU_207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
V3_Roseburia_refOTU_208,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_209,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_210,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_211,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_212,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_213,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_214,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_215,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_216,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_217,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_218,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_219,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_220,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_221,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_222,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
V3_Roseburia_refOTU_224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
V3_Roseburia_refOTU_225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
V3_Roseburia_refOTU_226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
V3_Roseburia_refOTU_227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
V3_Roseburia_refOTU_228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
V3_Roseburia_refOTU_229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
V3_Roseburia_refOTU_230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
V3_Roseburia_refOTU_231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
V3_Roseburia_refOTU_232,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_233,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_234,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_235,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_236,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_237,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_238,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_239,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_240,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
V3_Roseburia_refOTU_241,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
V3_Roseburia_refOTU_242,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
V3_Roseburia_refOTU_243,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
V3_Roseburia_refOTU_244,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
V3_Roseburia_refOTU_245,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_246,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_247,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_248,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_249,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_250,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_251,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_252,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_253,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_254,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_255,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_256,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
V3_Roseburia_refOTU_257,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
V3_Roseburia_refOTU_258,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
V3_Roseburia_refOTU_259,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
V3_Roseburia_refOTU_260,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
V3_Roseburia_refOTU_261,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
V3_Roseburia_refOTU_262,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
V3_Roseburia_refOTU_263,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
V3_Roseburia_refOTU_264,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
V3_Roseburia_refOTU_265,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
V3_Roseburia_refOTU_266,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
V3_Roseburia_refOTU_267,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_268,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_269,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_270,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
V3_Roseburia_refOTU_272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
V3_Roseburia_refOTU_273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
V3_Roseburia_refOTU_274,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
V3_Roseburia_refOTU_275,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
V3_Roseburia_refOTU_276,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
V3_Roseburia_refOTU_277,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
V3_Roseburia_refOTU_278,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
V3_Roseburia_refOTU_279,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
V3_Roseburia_refOTU_280,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
V3_Roseburia_refOTU_281,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
V3_Roseburia_refOTU_282,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
V3_Roseburia_refOTU_283,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
V3_Roseburia_refOTU_284,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_285,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_287,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_288,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_289,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_290,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_291,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_292,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_293,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_294,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_295,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_296,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_297,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_298,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_299,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V3_Roseburia_refOTU_300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Roseburia_refOTU_301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Roseburia_refOTU_302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Roseburia_refOTU_303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Roseburia_refOTU_304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Roseburia_refOTU_305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Roseburia_refOTU_306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Roseburia_refOTU_307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Roseburia_refOTU_308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Roseburia_refOTU_309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Roseburia_refOTU_310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Roseburia_refOTU_311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Roseburia_refOTU_312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Roseburia_refOTU_313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Roseburia_refOTU_314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Roseburia_refOTU_315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Roseburia_refOTU_316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Roseburia_refOTU_317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Roseburia_refOTU_318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Ruminococcus_refOTU_1,685,400,889,795,171,690,505,1465,439,147,335,282,288,471,540,316,560,567
V3_Ruminococcus_refOTU_2,91,325,546,543,0,2,790,2118,0,0,0,0,0,166,159,141,433,1100
V3_Ruminococcus_refOTU_3,279,84,166,116,559,1360,212,398,51,15,133,62,73,197,189,399,244,178
V3_Ruminococcus_refOTU_4,186,90,144,122,23,31,115,133,105,45,120,60,88,109,156,99,98,80
V3_Ruminococcus_refOTU_5,10,176,273,240,0,0,24,330,0,0,0,0,1,23,114,18,37,151
V3_Ruminococcus_refOTU_6,14,60,147,106,0,0,12,126,12,6,27,3,7,1,38,5,21,68
V3_Ruminococcus_refOTU_7,263,0,0,0,0,0,2,13,31,20,0,3,4,56,168,13,47,0
V3_Ruminococcus_refOTU_8,37,42,65,47,0,0,34,8,7,8,54,27,30,17,46,14,33,6
V3_Ruminococcus_refOTU_9,50,11,26,55,0,6,59,8,7,3,16,3,1,32,19,58,41,10
V3_Ruminococcus_refOTU_10,0,0,0,0,0,0,202,13,0,0,0,0,0,0,0,0,0,80
V3_Ruminococcus_refOTU_11,11,9,14,18,0,12,18,47,9,2,8,3,4,12,16,4,18,14
V3_Ruminococcus_refOTU_12,3,2,11,10,0,10,2,6,0,1,5,0,5,1,3,5,2,6
V3_Ruminococcus_refOTU_13,0,0,0,6,4,25,4,4,0,0,5,2,0,0,1,5,6,7
V3_Ruminococcus_refOTU_14,0,7,14,20,0,0,0,6,0,0,0,0,0,4,4,0,0,7
V3_Ruminococcus_refOTU_15,5,4,6,2,0,2,10,4,0,0,14,2,1,1,1,0,0,2
V3_Ruminococcus_refOTU_16,2,7,5,12,0,0,6,15,0,0,0,0,0,0,1,0,0,2
V3_Ruminococcus_refOTU_17,11,0,0,0,0,2,0,0,0,0,0,0,0,0,4,4,12,1
V3_Ruminococcus_refOTU_18,2,2,0,2,0,0,2,4,4,0,0,0,0,3,12,0,0,2
V3_Ruminococcus_refOTU_19,2,0,5,0,4,8,0,6,1,0,0,0,0,0,0,4,0,2
V3_Ruminococcus_refOTU_20,0,0,3,6,0,2,0,0,4,0,2,3,3,3,0,2,0,2
V3_Ruminococcus_refOTU_21,2,2,2,8,0,0,6,4,0,1,0,0,1,0,1,2,0,1
V3_Ruminococcus_refOTU_22,2,0,0,2,0,2,2,2,3,1,0,0,0,3,6,2,4,0
V3_Ruminococcus_refOTU_23,0,2,2,2,0,0,4,13,0,1,0,0,0,0,0,0,2,2
V3_Ruminococcus_refOTU_24,2,0,0,0,0,4,0,9,0,0,0,0,1,0,4,2,4,0
V3_Ruminococcus_refOTU_25,0,2,0,0,2,2,0,0,6,0,2,3,3,3,1,2,0,1
V3_Ruminococcus_refOTU_26,10,0,2,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0
V3_Ruminococcus_refOTU_27,2,0,2,6,0,0,0,6,0,0,0,0,0,1,3,0,4,1
V3_Ruminococcus_refOTU_28,2,5,6,0,0,0,2,2,0,0,0,2,0,1,1,0,0,1
V3_Ruminococcus_refOTU_29,0,0,2,0,0,0,0,2,1,0,0,0,3,1,0,11,0,2
V3_Ruminococcus_refOTU_30,0,0,0,2,0,0,0,4,1,0,0,0,3,1,3,0,6,1
V3_Ruminococcus_refOTU_31,0,0,5,0,0,0,4,4,0,0,0,0,0,1,0,0,2,5
V3_Ruminococcus_refOTU_32,2,2,6,2,0,0,0,0,0,0,0,0,0,4,1,0,0,1
V3_Ruminococcus_refOTU_33,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9
V3_Ruminococcus_refOTU_34,0,0,0,2,0,0,0,4,1,0,0,3,0,3,3,0,0,0
V3_Ruminococcus_refOTU_35,0,0,0,0,10,2,0,0,0,0,0,2,0,0,0,2,0,0
V3_Ruminococcus_refOTU_36,0,0,0,2,10,0,0,0,0,0,0,0,0,1,0,0,2,0
V3_Ruminococcus_refOTU_37,0,0,6,4,0,0,0,0,0,0,2,0,0,3,0,0,0,1
V3_Ruminococcus_refOTU_38,2,0,2,2,2,2,0,0,0,0,0,5,0,0,0,0,0,1
V3_Ruminococcus_refOTU_39,0,2,0,2,0,0,2,2,0,0,0,0,0,0,1,0,0,6
V3_Ruminococcus_refOTU_40,0,0,2,2,0,0,0,2,0,0,0,2,3,0,3,0,2,0
V3_Ruminococcus_refOTU_41,0,0,0,6,0,2,2,0,0,1,0,0,0,0,1,2,0,0
V3_Ruminococcus_refOTU_42,3,0,0,0,0,0,0,0,0,0,3,0,1,1,1,4,0,0
V3_Ruminococcus_refOTU_43,0,2,0,0,0,2,0,0,0,0,0,2,1,1,0,2,2,2
V3_Ruminococcus_refOTU_44,0,0,0,0,0,0,2,6,0,1,0,0,0,0,3,0,2,0
V3_Ruminococcus_refOTU_45,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,4
V3_Ruminococcus_refOTU_46,0,0,2,0,0,0,0,0,0,0,0,0,8,1,0,0,0,2
V3_Ruminococcus_refOTU_47,0,0,0,0,0,4,4,2,0,0,0,0,0,1,0,0,0,1
V3_Ruminococcus_refOTU_48,0,0,2,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3
V3_Ruminococcus_refOTU_49,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
V3_Ruminococcus_refOTU_50,0,0,2,2,0,0,2,2,0,0,0,0,1,0,1,0,0,2
V3_Ruminococcus_refOTU_51,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0
V3_Ruminococcus_refOTU_52,0,0,2,2,0,0,4,2,1,0,0,0,0,0,0,0,0,1
V3_Ruminococcus_refOTU_53,2,0,0,2,0,0,4,2,0,0,0,0,0,0,1,0,0,1
V3_Ruminococcus_refOTU_54,2,4,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
V3_Ruminococcus_refOTU_55,0,2,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,1
V3_Ruminococcus_refOTU_56,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,4,1
V3_Ruminococcus_refOTU_57,8,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
V3_Ruminococcus_refOTU_58,0,5,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2
V3_Ruminococcus_refOTU_59,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0
V3_Ruminococcus_refOTU_60,0,0,2,0,0,2,6,0,0,0,0,0,1,0,0,0,0,0
V3_Ruminococcus_refOTU_61,0,0,0,0,0,0,4,4,0,0,0,0,0,1,1,0,0,0
V3_Ruminococcus_refOTU_62,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,2,2,1
V3_Ruminococcus_refOTU_63,0,0,3,0,2,0,2,0,0,0,0,0,0,3,0,0,0,0
V3_Ruminococcus_refOTU_64,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,2,0,0
V3_Ruminococcus_refOTU_65,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3
V3_Ruminococcus_refOTU_66,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
V3_Ruminococcus_refOTU_67,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
V3_Ruminococcus_refOTU_68,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2
V3_Ruminococcus_refOTU_69,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,1
V3_Ruminococcus_refOTU_70,0,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,0,2
V3_Ruminococcus_refOTU_71,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,3
V3_Ruminococcus_refOTU_72,3,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
V3_Ruminococcus_refOTU_73,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0
V3_Ruminococcus_refOTU_74,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,4,0,0
V3_Ruminococcus_refOTU_75,2,0,0,0,2,0,2,2,0,0,0,0,0,1,0,0,0,0
V3_Ruminococcus_refOTU_76,0,0,2,0,0,0,0,4,0,0,0,0,0,1,0,0,2,0
V3_Ruminococcus_refOTU_77,2,0,0,0,0,2,0,2,0,0,0,0,0,0,1,2,0,0
V3_Ruminococcus_refOTU_78,5,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Ruminococcus_refOTU_79,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
V3_Ruminococcus_refOTU_80,0,2,2,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0
V3_Ruminococcus_refOTU_81,2,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,2,0
V3_Ruminococcus_refOTU_82,0,2,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,1
V3_Ruminococcus_refOTU_83,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,1
V3_Ruminococcus_refOTU_84,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,2,0
V3_Ruminococcus_refOTU_85,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
V3_Ruminococcus_refOTU_86,0,0,2,0,2,0,0,2,1,0,0,0,0,0,0,0,0,1
V3_Ruminococcus_refOTU_87,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Ruminococcus_refOTU_88,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2
V3_Ruminococcus_refOTU_89,0,2,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,1
V3_Ruminococcus_refOTU_90,0,0,2,0,0,0,2,0,0,0,2,2,0,0,0,0,0,1
V3_Ruminococcus_refOTU_91,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0
V3_Ruminococcus_refOTU_92,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2
V3_Ruminococcus_refOTU_93,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1
V3_Ruminococcus_refOTU_94,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,2,0,1
V3_Ruminococcus_refOTU_95,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,1
V3_Ruminococcus_refOTU_96,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0
V3_Ruminococcus_refOTU_97,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
V3_Ruminococcus_refOTU_98,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0
V3_Ruminococcus_refOTU_99,0,0,0,2,0,0,2,0,0,0,0,0,0,0,3,0,0,0
V3_Ruminococcus_refOTU_100,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,1
V3_Ruminococcus_refOTU_101,0,0,2,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0
V3_Ruminococcus_refOTU_102,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1
V3_Ruminococcus_refOTU_103,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,1
V3_Ruminococcus_refOTU_104,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0
V3_Ruminococcus_refOTU_105,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1
V3_Ruminococcus_refOTU_106,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1
V3_Ruminococcus_refOTU_107,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1
V3_Ruminococcus_refOTU_108,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
V3_Ruminococcus_refOTU_109,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,1
V3_Ruminococcus_refOTU_110,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0
V3_Ruminococcus_refOTU_111,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0
V3_Ruminococcus_refOTU_112,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
V3_Ruminococcus_refOTU_113,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
V3_Ruminococcus_refOTU_114,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
V3_Ruminococcus_refOTU_115,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0
V3_Ruminococcus_refOTU_116,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0
V3_Ruminococcus_refOTU_117,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1
V3_Ruminococcus_refOTU_118,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1
V3_Ruminococcus_refOTU_119,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0
V3_Ruminococcus_refOTU_120,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
V3_Ruminococcus_refOTU_121,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
V3_Ruminococcus_refOTU_122,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
V3_Ruminococcus_refOTU_123,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Ruminococcus_refOTU_124,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Ruminococcus_refOTU_125,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Ruminococcus_refOTU_126,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
V3_Ruminococcus_refOTU_127,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0
V3_Ruminococcus_refOTU_128,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0
V3_Ruminococcus_refOTU_129,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0
V3_Ruminococcus_refOTU_130,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
V3_Ruminococcus_refOTU_131,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0
V3_Ruminococcus_refOTU_132,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0
V3_Ruminococcus_refOTU_133,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
V3_Ruminococcus_refOTU_134,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Ruminococcus_refOTU_135,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
V3_Ruminococcus_refOTU_136,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0
V3_Ruminococcus_refOTU_137,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
